stock_code,top10_ratio_latest,report_count,top10_ratio_std,long_term_institution_count,institution_count_current,turnover_avg,latest_report_date,data_sufficient,filter_mode
001337,67.17,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002352,67.12,1,,0.0,2.0,0.0,2025-11-07,False,relaxed
688234,67.03,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603565,67.01,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
003021,66.94,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
688157,66.92,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688332,66.91,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600436,66.75,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688228,66.75,1,,0.0,2.0,0.0,2026-02-24,False,relaxed
301517,66.73,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002859,66.62,1,,0.0,4.0,0.0,2026-03-02,False,relaxed
600710,66.58,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002545,66.53999999999999,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
002916,66.53999999999999,1,,0.0,5.0,0.0,2025-12-31,False,relaxed
600058,66.53,1,,0.0,3.0,0.0,2025-12-29,False,relaxed
688776,66.51,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688073,66.5,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000001,66.45,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
002993,66.42,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002051,66.4,1,,0.0,4.0,0.0,2025-10-22,False,relaxed
600282,66.37,1,,0.0,4.0,0.0,2025-12-31,False,relaxed
600861,66.32,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603351,66.29,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
605016,66.1,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
600398,66.08,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600376,66.03,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
300856,65.98,1,,0.0,2.0,0.0,2025-11-27,False,relaxed
603893,65.94,1,,0.0,2.0,0.0,2026-02-12,False,relaxed
000685,65.92999999999999,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603630,65.91,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
601015,65.87,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600690,65.86,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002871,65.86,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
601689,65.65,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
002518,65.53999999999999,1,,0.0,6.0,0.0,2025-09-30,False,relaxed
601877,65.53,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
301550,65.52,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002991,65.51,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600126,65.5,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688439,65.24,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
605555,65.22,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000657,65.18,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603699,65.17999999999999,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002311,65.17,1,,0.0,4.0,0.0,2025-11-07,False,relaxed
601888,65.16,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
603856,65.1,1,,0.0,2.0,0.0,2025-12-24,False,relaxed
002468,65.03,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688111,65.03,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
000514,64.99,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
301421,64.95,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002490,64.92999999999999,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688236,64.88,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002080,64.86,1,,0.0,4.0,0.0,2025-12-31,False,relaxed
601136,64.8,1,,0.0,3.0,0.0,2026-03-17,False,relaxed
002372,64.74,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688249,64.69,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
601001,64.68,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
002158,64.60000000000001,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300957,64.6,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600780,64.53999999999999,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
601965,64.52,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600693,64.52,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002294,64.5,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
688660,64.48,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002768,64.46000000000001,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688114,64.45,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
601006,64.42,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600036,64.37,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
600510,64.21,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
000048,64.2,1,,0.0,2.0,0.0,2025-12-08,False,relaxed
300702,64.18,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
601360,64.18,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
601669,64.17999999999999,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
600582,64.16,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603508,64.15,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
000513,64.06,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
601107,64.03,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000983,64.03,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000655,64.02,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
301155,63.97,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
601369,63.93,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603338,63.9,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000429,63.87,1,,0.0,2.0,0.0,2025-12-31,False,relaxed
000963,63.84,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002508,63.739999999999995,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600795,63.73,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
301291,63.7,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600177,63.68,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600269,63.68,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300323,63.620000000000005,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002977,63.459999999999994,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300206,63.45,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
601021,63.43000000000001,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
300528,63.31,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300122,63.29,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002955,63.29,1,,0.0,2.0,0.0,2025-12-31,False,relaxed
601600,63.25,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600987,63.220000000000006,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300821,63.129999999999995,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002408,63.08,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688203,62.93,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002761,62.79,1,,0.0,4.0,0.0,2026-01-27,False,relaxed
605117,62.72,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600998,62.7,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
601606,62.63,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
000672,62.61,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600211,62.59,1,,0.0,2.0,0.0,2025-12-31,False,relaxed
600717,62.49,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
002208,62.4,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002371,62.29,1,,0.0,3.0,0.0,2026-02-10,False,relaxed
600006,62.27,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600035,62.2,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600010,62.150000000000006,1,,0.0,6.0,0.0,2025-09-30,False,relaxed
002459,62.14,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
600757,62.11,1,,0.0,6.0,0.0,2025-09-30,False,relaxed
688365,62.07,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300171,62.059999999999995,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002987,62.05,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000598,62.03,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
300832,62.019999999999996,1,,0.0,2.0,0.0,2026-02-27,False,relaxed
600173,62.0,1,,0.0,2.0,0.0,2025-12-31,False,relaxed
000786,61.949999999999996,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300580,61.910000000000004,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
000950,61.91,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600971,61.9,1,,0.0,4.0,0.0,2026-01-29,False,relaxed
603166,61.89,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603988,61.88,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002041,61.88,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
603380,61.81999999999999,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600469,61.809999999999995,1,,0.0,3.0,0.0,2026-02-12,False,relaxed
002378,61.8,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
603328,61.78,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002600,61.73,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
600033,61.709999999999994,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
002791,61.69,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000089,61.65,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
002833,61.65,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600576,61.64,1,,0.0,2.0,0.0,2025-11-17,False,relaxed
301175,61.5,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002001,61.48,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
603228,61.470000000000006,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300316,61.4,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
000768,61.370000000000005,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
688799,61.370000000000005,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600315,61.35,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002327,61.199999999999996,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
603871,61.160000000000004,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
601901,61.14,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600196,61.14,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
301235,61.13,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
603888,61.12,1,,0.0,3.0,0.0,2026-01-08,False,relaxed
688271,61.05,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600428,61.04,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
300952,61.019999999999996,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002626,60.96,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603305,60.940000000000005,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603444,60.94,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
000543,60.93,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603218,60.9,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603100,60.86,1,,0.0,5.0,0.0,2025-11-14,False,relaxed
300787,60.86,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300843,60.82,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600026,60.74,1,,0.0,2.0,0.0,2025-10-22,False,relaxed
002204,60.71,1,,0.0,6.0,0.0,2025-09-30,False,relaxed
600583,60.7,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002612,60.67,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603659,60.669999999999995,1,,0.0,3.0,0.0,2025-12-31,False,relaxed
001206,60.57,1,,0.0,2.0,0.0,2025-10-13,False,relaxed
300015,60.56,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300887,60.55,1,,0.0,2.0,0.0,2026-03-12,False,relaxed
600038,60.54,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000096,60.54,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
601619,60.519999999999996,1,,0.0,4.0,0.0,2026-01-21,False,relaxed
600812,60.519999999999996,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603360,60.51,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600160,60.49,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
301161,60.4,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002595,60.39,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600875,60.32,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
000810,60.27,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600373,60.26,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
301029,60.18,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688628,60.150000000000006,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002906,60.15,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600208,60.089999999999996,1,,0.0,3.0,0.0,2026-03-06,False,relaxed
600161,60.04,1,,0.0,3.0,0.0,2026-03-06,False,relaxed
300617,60.02,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000597,60.019999999999996,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600085,60.0,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
000596,59.870000000000005,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000737,59.87,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
000028,59.72,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
002048,59.72,1,,0.0,2.0,0.0,2026-03-04,False,relaxed
600958,59.62,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603290,59.559999999999995,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
601200,59.52,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000728,59.36,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688617,59.34,1,,0.0,3.0,0.0,2026-02-09,False,relaxed
300485,59.28,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300810,59.22,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603032,59.19,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600967,59.17,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603136,58.99,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603127,58.980000000000004,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603106,58.96,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002749,58.949999999999996,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
301085,58.88,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600716,58.879999999999995,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688739,58.83,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
002375,58.730000000000004,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300455,58.64,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603701,58.63,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002730,58.62,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688084,58.58,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603997,58.5,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
601799,58.43,1,,0.0,2.0,0.0,2025-12-31,False,relaxed
301396,58.42,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000333,58.370000000000005,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002588,58.370000000000005,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002568,58.36,1,,0.0,3.0,0.0,2025-10-15,False,relaxed
688789,58.32,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002243,58.31,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600550,58.169999999999995,1,,0.0,2.0,0.0,2025-12-26,False,relaxed
002881,58.12,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
600183,58.07,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
600893,58.06,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300751,58.06,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002737,58.0,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600223,57.97,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300858,57.85,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300196,57.81,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300776,57.72,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600895,57.71,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
300584,57.699999999999996,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600649,57.69,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
002489,57.68,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002891,57.67,1,,0.0,2.0,0.0,2026-01-23,False,relaxed
300641,57.63,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002870,57.58,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688136,57.56,1,,0.0,3.0,0.0,2025-11-20,False,relaxed
600864,57.49,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600597,57.4,1,,0.0,6.0,0.0,2025-09-30,False,relaxed
603808,57.39,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600682,57.35,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
601000,57.28,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002928,57.28,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
601878,57.13,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
301307,57.129999999999995,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603605,57.11,1,,0.0,2.0,0.0,2025-12-30,False,relaxed
300260,57.1,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002727,57.05,1,,0.0,3.0,0.0,2025-12-17,False,relaxed
600017,57.05,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
688322,57.0,1,,0.0,3.0,0.0,2025-10-13,False,relaxed
002884,57.0,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
605168,56.989999999999995,1,,0.0,2.0,0.0,2026-02-02,False,relaxed
002351,56.95,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
600605,56.94,1,,0.0,2.0,0.0,2025-12-31,False,relaxed
601390,56.83,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002310,56.74,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300811,56.74,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603122,56.73,1,,0.0,2.0,0.0,2025-12-31,False,relaxed
002142,56.71,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
605090,56.6,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603200,56.55,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
688256,56.54,1,,0.0,2.0,0.0,2025-12-31,False,relaxed
002541,56.5,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002419,56.480000000000004,1,,0.0,2.0,0.0,2025-12-31,False,relaxed
600489,56.480000000000004,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
300869,56.47,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002500,56.38,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300357,56.16,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688578,56.120000000000005,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300354,56.11000000000001,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002635,56.08,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603590,56.04,1,,0.0,2.0,0.0,2025-10-15,False,relaxed
603533,55.86,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
688293,55.839999999999996,1,,0.0,2.0,0.0,2026-02-05,False,relaxed
002531,55.839999999999996,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
688296,55.839999999999996,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000880,55.81,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
688165,55.75,1,,0.0,2.0,0.0,2026-01-26,False,relaxed
603279,55.74,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
603712,55.730000000000004,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
300785,55.720000000000006,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002056,55.550000000000004,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
600827,55.54,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002150,55.54,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300454,55.48,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600486,55.43,1,,0.0,6.0,0.0,2025-09-30,False,relaxed
002285,55.27,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603309,55.25,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688509,55.22,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688410,55.21,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000402,55.18,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600219,55.160000000000004,1,,0.0,3.0,0.0,2025-12-31,False,relaxed
002315,55.13,1,,0.0,4.0,0.0,2025-12-31,False,relaxed
002093,55.08,1,,0.0,4.0,0.0,2025-12-25,False,relaxed
300529,55.07,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603169,55.050000000000004,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688392,55.05,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300953,54.97,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600055,54.94,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
601868,54.910000000000004,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
002516,54.89,1,,0.0,2.0,0.0,2025-12-18,False,relaxed
301005,54.87,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
300673,54.83,1,,0.0,2.0,0.0,2025-11-24,False,relaxed
000965,54.82,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300651,54.8,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000951,54.77,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688233,54.730000000000004,1,,0.0,4.0,0.0,2025-12-31,False,relaxed
301070,54.62,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688599,54.47,1,,0.0,3.0,0.0,2026-03-05,False,relaxed
688389,54.42,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300595,54.400000000000006,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002892,54.4,1,,0.0,4.0,0.0,2025-11-17,False,relaxed
688220,54.39,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
601717,54.36,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002746,54.15,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600633,54.14,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600121,54.120000000000005,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002081,54.06,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688659,54.02,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
605289,54.0,1,,0.0,2.0,0.0,2025-12-10,False,relaxed
000801,53.96,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300019,53.89,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600266,53.71,1,,0.0,7.0,0.0,2025-09-30,False,relaxed
300211,53.699999999999996,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600195,53.66,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002943,53.61,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600644,53.53,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000862,53.489999999999995,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600316,53.400000000000006,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
300602,53.4,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600862,53.39,1,,0.0,3.0,0.0,2025-12-31,False,relaxed
002101,53.38,1,,0.0,2.0,0.0,2026-02-12,False,relaxed
600258,53.37,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
300910,53.29,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603009,53.29,1,,0.0,3.0,0.0,2026-01-27,False,relaxed
603199,53.28,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002940,53.26,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
000415,53.25,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000900,53.24,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
688029,53.23,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
002615,53.19,1,,0.0,2.0,0.0,2026-02-27,False,relaxed
002689,53.18,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002697,53.16,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600637,53.15,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600368,53.13,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688658,53.099999999999994,1,,0.0,3.0,0.0,2025-12-31,False,relaxed
603866,53.06,1,,0.0,3.0,0.0,2026-03-20,False,relaxed
002091,53.019999999999996,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688700,52.940000000000005,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688317,52.910000000000004,1,,0.0,3.0,0.0,2025-10-16,False,relaxed
688083,52.89,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
002895,52.849999999999994,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600120,52.84,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
688189,52.78,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
000928,52.769999999999996,1,,0.0,6.0,0.0,2025-09-30,False,relaxed
600153,52.75,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002078,52.75,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
688087,52.73,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
603599,52.69,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
600060,52.69,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600261,52.660000000000004,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600323,52.65,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
600664,52.589999999999996,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
002007,52.58,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688219,52.57,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600629,52.57,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300735,52.56,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600452,52.51,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000002,52.47,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
002401,52.47,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
301630,52.44,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600563,52.43,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603901,52.4,1,,0.0,3.0,0.0,2026-02-03,False,relaxed
300489,52.37,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688601,52.34,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
